country,date,confirmed,deaths,recovered
Qatar,3/31/20,781,2,62
Qatar,4/1/20,835,2,71
Qatar,4/2/20,949,3,72
Qatar,4/3/20,1075,3,93
Qatar,4/4/20,1325,3,109
Qatar,4/5/20,1604,4,123
Qatar,4/6/20,1832,4,131
Qatar,4/7/20,2057,6,150
Qatar,4/8/20,2210,6,178
Romania,1/22/20,0,0,0
Romania,1/23/20,0,0,0
Romania,1/24/20,0,0,0
Romania,1/25/20,0,0,0
Romania,1/26/20,0,0,0
Romania,1/27/20,0,0,0
Romania,1/28/20,0,0,0
Romania,1/29/20,0,0,0
Romania,1/30/20,0,0,0
Romania,1/31/20,0,0,0
Romania,2/1/20,0,0,0
Romania,2/2/20,0,0,0
Romania,2/3/20,0,0,0
Romania,2/4/20,0,0,0
Romania,2/5/20,0,0,0
Romania,2/6/20,0,0,0
Romania,2/7/20,0,0,0
Romania,2/8/20,0,0,0
Romania,2/9/20,0,0,0
Romania,2/10/20,0,0,0
Romania,2/11/20,0,0,0
Romania,2/12/20,0,0,0
Romania,2/13/20,0,0,0
Romania,2/14/20,0,0,0
Romania,2/15/20,0,0,0
Romania,2/16/20,0,0,0
Romania,2/17/20,0,0,0
Romania,2/18/20,0,0,0
Romania,2/19/20,0,0,0
Romania,2/20/20,0,0,0
Romania,2/21/20,0,0,0
Romania,2/22/20,0,0,0
Romania,2/23/20,0,0,0
Romania,2/24/20,0,0,0
Romania,2/25/20,0,0,0
Romania,2/26/20,1,0,0
Romania,2/27/20,1,0,0
Romania,2/28/20,3,0,0
Romania,2/29/20,3,0,0
Romania,3/1/20,3,0,0
Romania,3/2/20,3,0,0
Romania,3/3/20,3,0,0
Romania,3/4/20,4,0,1
Romania,3/5/20,6,0,1
Romania,3/6/20,9,0,1
Romania,3/7/20,9,0,3
Romania,3/8/20,15,0,3
Romania,3/9/20,15,0,3
Romania,3/10/20,25,0,3
Romania,3/11/20,45,0,6
Romania,3/12/20,49,0,6
Romania,3/13/20,89,0,7
Romania,3/14/20,123,0,9
Romania,3/15/20,131,0,9
Romania,3/16/20,158,0,9
Romania,3/17/20,184,0,16
Romania,3/18/20,260,0,19
Romania,3/19/20,277,0,25
Romania,3/20/20,308,0,25
Romania,3/21/20,367,0,52
Romania,3/22/20,433,3,64
Romania,3/23/20,576,7,64
Romania,3/24/20,794,11,79
Romania,3/25/20,906,17,86
Romania,3/26/20,1029,23,94
Romania,3/27/20,1292,26,115
Romania,3/28/20,1452,37,139
Romania,3/29/20,1815,43,206
Romania,3/30/20,2109,65,209
Romania,3/31/20,2245,82,220
Romania,4/1/20,2460,92,252
Romania,4/2/20,2738,115,267
Romania,4/3/20,3183,133,283
Romania,4/4/20,3613,146,329
Romania,4/5/20,3864,151,374
Romania,4/6/20,4057,176,406
Romania,4/7/20,4417,197,460
Romania,4/8/20,4761,220,528
Russia,1/22/20,0,0,0
Russia,1/23/20,0,0,0
Russia,1/24/20,0,0,0
Russia,1/25/20,0,0,0
Russia,1/26/20,0,0,0
Russia,1/27/20,0,0,0
Russia,1/28/20,0,0,0
Russia,1/29/20,0,0,0
Russia,1/30/20,0,0,0
Russia,1/31/20,2,0,0
Russia,2/1/20,2,0,0
Russia,2/2/20,2,0,0
Russia,2/3/20,2,0,0
Russia,2/4/20,2,0,0
Russia,2/5/20,2,0,0
Russia,2/6/20,2,0,0
Russia,2/7/20,2,0,0
Russia,2/8/20,2,0,0
Russia,2/9/20,2,0,0
Russia,2/10/20,2,0,0
Russia,2/11/20,2,0,0
Russia,2/12/20,2,0,2
Russia,2/13/20,2,0,2
Russia,2/14/20,2,0,2
Russia,2/15/20,2,0,2
Russia,2/16/20,2,0,2
Russia,2/17/20,2,0,2
Russia,2/18/20,2,0,2
Russia,2/19/20,2,0,2
Russia,2/20/20,2,0,2
Russia,2/21/20,2,0,2
Russia,2/22/20,2,0,2
Russia,2/23/20,2,0,2
Russia,2/24/20,2,0,2
Russia,2/25/20,2,0,2
Russia,2/26/20,2,0,2
Russia,2/27/20,2,0,2
Russia,2/28/20,2,0,2
Russia,2/29/20,2,0,2
Russia,3/1/20,2,0,2
Russia,3/2/20,3,0,2
Russia,3/3/20,3,0,2
Russia,3/4/20,3,0,2
Russia,3/5/20,4,0,2
Russia,3/6/20,13,0,2
Russia,3/7/20,13,0,2
Russia,3/8/20,17,0,3
Russia,3/9/20,17,0,3
Russia,3/10/20,20,0,3
Russia,3/11/20,20,0,3
Russia,3/12/20,28,0,3
Russia,3/13/20,45,0,3
Russia,3/14/20,59,0,8
Russia,3/15/20,63,0,8
Russia,3/16/20,90,0,8
Russia,3/17/20,114,0,8
Russia,3/18/20,147,0,8
Russia,3/19/20,199,1,9
Russia,3/20/20,253,1,9
Russia,3/21/20,306,1,12
Russia,3/22/20,367,1,16
Russia,3/23/20,438,1,16
Russia,3/24/20,495,1,22
Russia,3/25/20,658,3,29
Russia,3/26/20,840,3,38
Russia,3/27/20,1036,4,45
Russia,3/28/20,1264,4,49
Russia,3/29/20,1534,8,64
Russia,3/30/20,1836,9,66
Russia,3/31/20,2337,17,121
Russia,4/1/20,2777,24,190
Russia,4/2/20,3548,30,235
Russia,4/3/20,4149,34,281
Russia,4/4/20,4731,43,333
Russia,4/5/20,5389,45,355
Russia,4/6/20,6343,47,406
Russia,4/7/20,7497,58,494
Russia,4/8/20,8672,63,580
Rwanda,1/22/20,0,0,0
Rwanda,1/23/20,0,0,0
Rwanda,1/24/20,0,0,0
Rwanda,1/25/20,0,0,0
Rwanda,1/26/20,0,0,0
Rwanda,1/27/20,0,0,0
Rwanda,1/28/20,0,0,0
Rwanda,1/29/20,0,0,0
Rwanda,1/30/20,0,0,0
Rwanda,1/31/20,0,0,0
Rwanda,2/1/20,0,0,0
Rwanda,2/2/20,0,0,0
Rwanda,2/3/20,0,0,0
Rwanda,2/4/20,0,0,0
Rwanda,2/5/20,0,0,0
Rwanda,2/6/20,0,0,0
Rwanda,2/7/20,0,0,0
Rwanda,2/8/20,0,0,0
Rwanda,2/9/20,0,0,0
Rwanda,2/10/20,0,0,0
Rwanda,2/11/20,0,0,0
Rwanda,2/12/20,0,0,0
Rwanda,2/13/20,0,0,0
Rwanda,2/14/20,0,0,0
Rwanda,2/15/20,0,0,0
Rwanda,2/16/20,0,0,0
Rwanda,2/17/20,0,0,0
Rwanda,2/18/20,0,0,0
Rwanda,2/19/20,0,0,0
Rwanda,2/20/20,0,0,0
Rwanda,2/21/20,0,0,0
Rwanda,2/22/20,0,0,0
Rwanda,2/23/20,0,0,0
Rwanda,2/24/20,0,0,0
Rwanda,2/25/20,0,0,0
Rwanda,2/26/20,0,0,0
Rwanda,2/27/20,0,0,0
Rwanda,2/28/20,0,0,0
Rwanda,2/29/20,0,0,0
Rwanda,3/1/20,0,0,0
Rwanda,3/2/20,0,0,0
Rwanda,3/3/20,0,0,0
Rwanda,3/4/20,0,0,0
Rwanda,3/5/20,0,0,0
Rwanda,3/6/20,0,0,0
Rwanda,3/7/20,0,0,0
Rwanda,3/8/20,0,0,0
Rwanda,3/9/20,0,0,0
Rwanda,3/10/20,0,0,0
Rwanda,3/11/20,0,0,0
Rwanda,3/12/20,0,0,0
Rwanda,3/13/20,0,0,0
Rwanda,3/14/20,1,0,0
Rwanda,3/15/20,1,0,0
Rwanda,3/16/20,5,0,0
Rwanda,3/17/20,7,0,0
Rwanda,3/18/20,8,0,0
Rwanda,3/19/20,8,0,0
Rwanda,3/20/20,17,0,0
Rwanda,3/21/20,17,0,0
Rwanda,3/22/20,19,0,0
Rwanda,3/23/20,36,0,0
Rwanda,3/24/20,40,0,0
Rwanda,3/25/20,41,0,0
Rwanda,3/26/20,50,0,0
Rwanda,3/27/20,54,0,0
Rwanda,3/28/20,60,0,0
Rwanda,3/29/20,70,0,0
Rwanda,3/30/20,70,0,0
Rwanda,3/31/20,75,0,0
Rwanda,4/1/20,82,0,0
Rwanda,4/2/20,84,0,0
Rwanda,4/3/20,89,0,0
Rwanda,4/4/20,102,0,0
Rwanda,4/5/20,104,0,4
Rwanda,4/6/20,105,0,4
Rwanda,4/7/20,105,0,7
Rwanda,4/8/20,110,0,7
Saint Kitts and Nevis,1/22/20,0,0,0
Saint Kitts and Nevis,1/23/20,0,0,0
Saint Kitts and Nevis,1/24/20,0,0,0
Saint Kitts and Nevis,1/25/20,0,0,0
Saint Kitts and Nevis,1/26/20,0,0,0
Saint Kitts and Nevis,1/27/20,0,0,0
Saint Kitts and Nevis,1/28/20,0,0,0
Saint Kitts and Nevis,1/29/20,0,0,0
Saint Kitts and Nevis,1/30/20,0,0,0
Saint Kitts and Nevis,1/31/20,0,0,0
Saint Kitts and Nevis,2/1/20,0,0,0
Saint Kitts and Nevis,2/2/20,0,0,0
Saint Kitts and Nevis,2/3/20,0,0,0
Saint Kitts and Nevis,2/4/20,0,0,0
Saint Kitts and Nevis,2/5/20,0,0,0
Saint Kitts and Nevis,2/6/20,0,0,0
Saint Kitts and Nevis,2/7/20,0,0,0
Saint Kitts and Nevis,2/8/20,0,0,0
Saint Kitts and Nevis,2/9/20,0,0,0
Saint Kitts and Nevis,2/10/20,0,0,0
Saint Kitts and Nevis,2/11/20,0,0,0
Saint Kitts and Nevis,2/12/20,0,0,0
Saint Kitts and Nevis,2/13/20,0,0,0
Saint Kitts and Nevis,2/14/20,0,0,0
Saint Kitts and Nevis,2/15/20,0,0,0
Saint Kitts and Nevis,2/16/20,0,0,0
Saint Kitts and Nevis,2/17/20,0,0,0
Saint Kitts and Nevis,2/18/20,0,0,0
Saint Kitts and Nevis,2/19/20,0,0,0
Saint Kitts and Nevis,2/20/20,0,0,0
Saint Kitts and Nevis,2/21/20,0,0,0
Saint Kitts and Nevis,2/22/20,0,0,0
Saint Kitts and Nevis,2/23/20,0,0,0
Saint Kitts and Nevis,2/24/20,0,0,0
Saint Kitts and Nevis,2/25/20,0,0,0
Saint Kitts and Nevis,2/26/20,0,0,0
Saint Kitts and Nevis,2/27/20,0,0,0
Saint Kitts and Nevis,2/28/20,0,0,0
Saint Kitts and Nevis,2/29/20,0,0,0
Saint Kitts and Nevis,3/1/20,0,0,0
Saint Kitts and Nevis,3/2/20,0,0,0
Saint Kitts and Nevis,3/3/20,0,0,0
Saint Kitts and Nevis,3/4/20,0,0,0
Saint Kitts and Nevis,3/5/20,0,0,0
Saint Kitts and Nevis,3/6/20,0,0,0
Saint Kitts and Nevis,3/7/20,0,0,0
Saint Kitts and Nevis,3/8/20,0,0,0
Saint Kitts and Nevis,3/9/20,0,0,0
Saint Kitts and Nevis,3/10/20,0,0,0
Saint Kitts and Nevis,3/11/20,0,0,0
Saint Kitts and Nevis,3/12/20,0,0,0
Saint Kitts and Nevis,3/13/20,0,0,0
Saint Kitts and Nevis,3/14/20,0,0,0
Saint Kitts and Nevis,3/15/20,0,0,0
Saint Kitts and Nevis,3/16/20,0,0,0
Saint Kitts and Nevis,3/17/20,0,0,0
Saint Kitts and Nevis,3/18/20,0,0,0
Saint Kitts and Nevis,3/19/20,0,0,0
Saint Kitts and Nevis,3/20/20,0,0,0
Saint Kitts and Nevis,3/21/20,0,0,0
Saint Kitts and Nevis,3/22/20,0,0,0
Saint Kitts and Nevis,3/23/20,0,0,0
Saint Kitts and Nevis,3/24/20,0,0,0
Saint Kitts and Nevis,3/25/20,2,0,0
Saint Kitts and Nevis,3/26/20,2,0,0
Saint Kitts and Nevis,3/27/20,2,0,0
Saint Kitts and Nevis,3/28/20,2,0,0
Saint Kitts and Nevis,3/29/20,2,0,0
Saint Kitts and Nevis,3/30/20,7,0,0
Saint Kitts and Nevis,3/31/20,8,0,0
Saint Kitts and Nevis,4/1/20,8,0,0
Saint Kitts and Nevis,4/2/20,9,0,0
Saint Kitts and Nevis,4/3/20,9,0,0
Saint Kitts and Nevis,4/4/20,9,0,0
Saint Kitts and Nevis,4/5/20,10,0,0
Saint Kitts and Nevis,4/6/20,10,0,0
Saint Kitts and Nevis,4/7/20,11,0,0
Saint Kitts and Nevis,4/8/20,11,0,0
Saint Lucia,1/22/20,0,0,0
Saint Lucia,1/23/20,0,0,0
Saint Lucia,1/24/20,0,0,0
Saint Lucia,1/25/20,0,0,0
Saint Lucia,1/26/20,0,0,0
Saint Lucia,1/27/20,0,0,0
Saint Lucia,1/28/20,0,0,0
Saint Lucia,1/29/20,0,0,0
Saint Lucia,1/30/20,0,0,0
Saint Lucia,1/31/20,0,0,0
Saint Lucia,2/1/20,0,0,0
Saint Lucia,2/2/20,0,0,0
Saint Lucia,2/3/20,0,0,0
Saint Lucia,2/4/20,0,0,0
Saint Lucia,2/5/20,0,0,0
Saint Lucia,2/6/20,0,0,0
Saint Lucia,2/7/20,0,0,0
Saint Lucia,2/8/20,0,0,0
Saint Lucia,2/9/20,0,0,0
Saint Lucia,2/10/20,0,0,0
Saint Lucia,2/11/20,0,0,0
Saint Lucia,2/12/20,0,0,0
Saint Lucia,2/13/20,0,0,0
Saint Lucia,2/14/20,0,0,0
Saint Lucia,2/15/20,0,0,0
Saint Lucia,2/16/20,0,0,0
Saint Lucia,2/17/20,0,0,0
Saint Lucia,2/18/20,0,0,0
Saint Lucia,2/19/20,0,0,0
Saint Lucia,2/20/20,0,0,0
Saint Lucia,2/21/20,0,0,0
Saint Lucia,2/22/20,0,0,0
Saint Lucia,2/23/20,0,0,0
Saint Lucia,2/24/20,0,0,0
Saint Lucia,2/25/20,0,0,0
Saint Lucia,2/26/20,0,0,0
Saint Lucia,2/27/20,0,0,0
Saint Lucia,2/28/20,0,0,0
Saint Lucia,2/29/20,0,0,0
Saint Lucia,3/1/20,0,0,0
Saint Lucia,3/2/20,0,0,0
Saint Lucia,3/3/20,0,0,0
Saint Lucia,3/4/20,0,0,0
Saint Lucia,3/5/20,0,0,0
Saint Lucia,3/6/20,0,0,0
Saint Lucia,3/7/20,0,0,0
Saint Lucia,3/8/20,0,0,0
Saint Lucia,3/9/20,0,0,0
Saint Lucia,3/10/20,0,0,0
Saint Lucia,3/11/20,0,0,0
Saint Lucia,3/12/20,0,0,0
Saint Lucia,3/13/20,0,0,0
Saint Lucia,3/14/20,1,0,0
Saint Lucia,3/15/20,2,0,0
Saint Lucia,3/16/20,2,0,0
Saint Lucia,3/17/20,2,0,0
Saint Lucia,3/18/20,2,0,0
Saint Lucia,3/19/20,2,0,0
Saint Lucia,3/20/20,2,0,0
Saint Lucia,3/21/20,2,0,0
Saint Lucia,3/22/20,2,0,0
Saint Lucia,3/23/20,3,0,0
Saint Lucia,3/24/20,3,0,0
Saint Lucia,3/25/20,3,0,0
Saint Lucia,3/26/20,3,0,0
Saint Lucia,3/27/20,3,0,1
Saint Lucia,3/28/20,3,0,1
Saint Lucia,3/29/20,9,0,1
Saint Lucia,3/30/20,9,0,1
Saint Lucia,3/31/20,13,0,1
Saint Lucia,4/1/20,13,0,1
Saint Lucia,4/2/20,13,0,1
Saint Lucia,4/3/20,13,0,1
Saint Lucia,4/4/20,14,0,1
Saint Lucia,4/5/20,14,0,1
Saint Lucia,4/6/20,14,0,1
Saint Lucia,4/7/20,14,0,1
Saint Lucia,4/8/20,14,0,1
Saint Vincent and the Grenadines,1/22/20,0,0,0
Saint Vincent and the Grenadines,1/23/20,0,0,0
Saint Vincent and the Grenadines,1/24/20,0,0,0
Saint Vincent and the Grenadines,1/25/20,0,0,0
Saint Vincent and the Grenadines,1/26/20,0,0,0
Saint Vincent and the Grenadines,1/27/20,0,0,0
Saint Vincent and the Grenadines,1/28/20,0,0,0
Saint Vincent and the Grenadines,1/29/20,0,0,0
Saint Vincent and the Grenadines,1/30/20,0,0,0
Saint Vincent and the Grenadines,1/31/20,0,0,0
Saint Vincent and the Grenadines,2/1/20,0,0,0
Saint Vincent and the Grenadines,2/2/20,0,0,0
Saint Vincent and the Grenadines,2/3/20,0,0,0
Saint Vincent and the Grenadines,2/4/20,0,0,0
Saint Vincent and the Grenadines,2/5/20,0,0,0
Saint Vincent and the Grenadines,2/6/20,0,0,0
Saint Vincent and the Grenadines,2/7/20,0,0,0
Saint Vincent and the Grenadines,2/8/20,0,0,0
Saint Vincent and the Grenadines,2/9/20,0,0,0
Saint Vincent and the Grenadines,2/10/20,0,0,0
Saint Vincent and the Grenadines,2/11/20,0,0,0
Saint Vincent and the Grenadines,2/12/20,0,0,0
Saint Vincent and the Grenadines,2/13/20,0,0,0
Saint Vincent and the Grenadines,2/14/20,0,0,0
Saint Vincent and the Grenadines,2/15/20,0,0,0
Saint Vincent and the Grenadines,2/16/20,0,0,0
Saint Vincent and the Grenadines,2/17/20,0,0,0
Saint Vincent and the Grenadines,2/18/20,0,0,0
Saint Vincent and the Grenadines,2/19/20,0,0,0
Saint Vincent and the Grenadines,2/20/20,0,0,0
Saint Vincent and the Grenadines,2/21/20,0,0,0
Saint Vincent and the Grenadines,2/22/20,0,0,0
Saint Vincent and the Grenadines,2/23/20,0,0,0
Saint Vincent and the Grenadines,2/24/20,0,0,0
Saint Vincent and the Grenadines,2/25/20,0,0,0
Saint Vincent and the Grenadines,2/26/20,0,0,0
Saint Vincent and the Grenadines,2/27/20,0,0,0
Saint Vincent and the Grenadines,2/28/20,0,0,0
Saint Vincent and the Grenadines,2/29/20,0,0,0
Saint Vincent and the Grenadines,3/1/20,0,0,0
Saint Vincent and the Grenadines,3/2/20,0,0,0
Saint Vincent and the Grenadines,3/3/20,0,0,0
Saint Vincent and the Grenadines,3/4/20,0,0,0
Saint Vincent and the Grenadines,3/5/20,0,0,0
Saint Vincent and the Grenadines,3/6/20,0,0,0
Saint Vincent and the Grenadines,3/7/20,0,0,0
Saint Vincent and the Grenadines,3/8/20,0,0,0
Saint Vincent and the Grenadines,3/9/20,0,0,0
Saint Vincent and the Grenadines,3/10/20,0,0,0
Saint Vincent and the Grenadines,3/11/20,0,0,0
Saint Vincent and the Grenadines,3/12/20,0,0,0
Saint Vincent and the Grenadines,3/13/20,0,0,0
Saint Vincent and the Grenadines,3/14/20,1,0,0
Saint Vincent and the Grenadines,3/15/20,1,0,0
Saint Vincent and the Grenadines,3/16/20,1,0,0
Saint Vincent and the Grenadines,3/17/20,1,0,0
Saint Vincent and the Grenadines,3/18/20,1,0,0
Saint Vincent and the Grenadines,3/19/20,1,0,0
Saint Vincent and the Grenadines,3/20/20,1,0,0
Saint Vincent and the Grenadines,3/21/20,1,0,0
Saint Vincent and the Grenadines,3/22/20,1,0,0
Saint Vincent and the Grenadines,3/23/20,1,0,0
Saint Vincent and the Grenadines,3/24/20,1,0,0
Saint Vincent and the Grenadines,3/25/20,1,0,0
Saint Vincent and the Grenadines,3/26/20,1,0,0
Saint Vincent and the Grenadines,3/27/20,1,0,0
Saint Vincent and the Grenadines,3/28/20,1,0,1
Saint Vincent and the Grenadines,3/29/20,1,0,1
Saint Vincent and the Grenadines,3/30/20,1,0,1
Saint Vincent and the Grenadines,3/31/20,1,0,1
Saint Vincent and the Grenadines,4/1/20,1,0,1
Saint Vincent and the Grenadines,4/2/20,2,0,1
Saint Vincent and the Grenadines,4/3/20,3,0,1
Saint Vincent and the Grenadines,4/4/20,7,0,1
Saint Vincent and the Grenadines,4/5/20,7,0,1
Saint Vincent and the Grenadines,4/6/20,7,0,1
Saint Vincent and the Grenadines,4/7/20,8,0,1
Saint Vincent and the Grenadines,4/8/20,8,0,1
San Marino,1/22/20,0,0,0
San Marino,1/23/20,0,0,0
San Marino,1/24/20,0,0,0
San Marino,1/25/20,0,0,0
San Marino,1/26/20,0,0,0
San Marino,1/27/20,0,0,0
San Marino,1/28/20,0,0,0
San Marino,1/29/20,0,0,0
San Marino,1/30/20,0,0,0
San Marino,1/31/20,0,0,0
San Marino,2/1/20,0,0,0
San Marino,2/2/20,0,0,0
San Marino,2/3/20,0,0,0
San Marino,2/4/20,0,0,0
San Marino,2/5/20,0,0,0
San Marino,2/6/20,0,0,0
San Marino,2/7/20,0,0,0
San Marino,2/8/20,0,0,0
San Marino,2/9/20,0,0,0
San Marino,2/10/20,0,0,0
San Marino,2/11/20,0,0,0
San Marino,2/12/20,0,0,0
San Marino,2/13/20,0,0,0
San Marino,2/14/20,0,0,0
San Marino,2/15/20,0,0,0
San Marino,2/16/20,0,0,0
San Marino,2/17/20,0,0,0
San Marino,2/18/20,0,0,0
San Marino,2/19/20,0,0,0
San Marino,2/20/20,0,0,0
San Marino,2/21/20,0,0,0
San Marino,2/22/20,0,0,0
San Marino,2/23/20,0,0,0
San Marino,2/24/20,0,0,0
San Marino,2/25/20,0,0,0
San Marino,2/26/20,0,0,0
San Marino,2/27/20,1,0,0
San Marino,2/28/20,1,0,0
San Marino,2/29/20,1,0,0
San Marino,3/1/20,1,0,0
San Marino,3/2/20,8,0,0
San Marino,3/3/20,10,1,0
San Marino,3/4/20,16,1,0
San Marino,3/5/20,21,1,0
San Marino,3/6/20,21,1,0
San Marino,3/7/20,23,1,0
San Marino,3/8/20,36,1,0
San Marino,3/9/20,36,1,0
San Marino,3/10/20,51,2,0
San Marino,3/11/20,62,2,0
San Marino,3/12/20,69,3,0
San Marino,3/13/20,80,5,0
San Marino,3/14/20,80,5,4
San Marino,3/15/20,101,5,4
San Marino,3/16/20,109,7,4
San Marino,3/17/20,109,7,4
San Marino,3/18/20,119,11,4
San Marino,3/19/20,119,11,4
San Marino,3/20/20,144,14,4
San Marino,3/21/20,144,20,4
San Marino,3/22/20,175,20,4
San Marino,3/23/20,187,20,4
San Marino,3/24/20,187,21,4
San Marino,3/25/20,208,21,4
San Marino,3/26/20,208,21,4
San Marino,3/27/20,223,21,4
San Marino,3/28/20,224,22,6
San Marino,3/29/20,224,22,6
San Marino,3/30/20,230,25,13
San Marino,3/31/20,236,26,13
San Marino,4/1/20,236,26,13
San Marino,4/2/20,245,30,21
San Marino,4/3/20,245,30,21
San Marino,4/4/20,259,32,27
San Marino,4/5/20,266,32,35
San Marino,4/6/20,266,32,35
San Marino,4/7/20,279,34,40
San Marino,4/8/20,279,34,40
Sao Tome and Principe,1/22/20,0,0,0
Sao Tome and Principe,1/23/20,0,0,0
Sao Tome and Principe,1/24/20,0,0,0
Sao Tome and Principe,1/25/20,0,0,0
Sao Tome and Principe,1/26/20,0,0,0
Sao Tome and Principe,1/27/20,0,0,0
Sao Tome and Principe,1/28/20,0,0,0
Sao Tome and Principe,1/29/20,0,0,0
Sao Tome and Principe,1/30/20,0,0,0
Sao Tome and Principe,1/31/20,0,0,0
Sao Tome and Principe,2/1/20,0,0,0
Sao Tome and Principe,2/2/20,0,0,0
Sao Tome and Principe,2/3/20,0,0,0
Sao Tome and Principe,2/4/20,0,0,0
Sao Tome and Principe,2/5/20,0,0,0
Sao Tome and Principe,2/6/20,0,0,0
Sao Tome and Principe,2/7/20,0,0,0
Sao Tome and Principe,2/8/20,0,0,0
Sao Tome and Principe,2/9/20,0,0,0
Sao Tome and Principe,2/10/20,0,0,0
Sao Tome and Principe,2/11/20,0,0,0
Sao Tome and Principe,2/12/20,0,0,0
Sao Tome and Principe,2/13/20,0,0,0
Sao Tome and Principe,2/14/20,0,0,0
Sao Tome and Principe,2/15/20,0,0,0
Sao Tome and Principe,2/16/20,0,0,0
Sao Tome and Principe,2/17/20,0,0,0
Sao Tome and Principe,2/18/20,0,0,0
Sao Tome and Principe,2/19/20,0,0,0
Sao Tome and Principe,2/20/20,0,0,0
Sao Tome and Principe,2/21/20,0,0,0
Sao Tome and Principe,2/22/20,0,0,0
Sao Tome and Principe,2/23/20,0,0,0
Sao Tome and Principe,2/24/20,0,0,0
Sao Tome and Principe,2/25/20,0,0,0
Sao Tome and Principe,2/26/20,0,0,0
Sao Tome and Principe,2/27/20,0,0,0
Sao Tome and Principe,2/28/20,0,0,0
Sao Tome and Principe,2/29/20,0,0,0
Sao Tome and Principe,3/1/20,0,0,0
Sao Tome and Principe,3/2/20,0,0,0
Sao Tome and Principe,3/3/20,0,0,0
Sao Tome and Principe,3/4/20,0,0,0
Sao Tome and Principe,3/5/20,0,0,0
Sao Tome and Principe,3/6/20,0,0,0
Sao Tome and Principe,3/7/20,0,0,0
Sao Tome and Principe,3/8/20,0,0,0
Sao Tome and Principe,3/9/20,0,0,0
Sao Tome and Principe,3/10/20,0,0,0
Sao Tome and Principe,3/11/20,0,0,0
Sao Tome and Principe,3/12/20,0,0,0
Sao Tome and Principe,3/13/20,0,0,0
Sao Tome and Principe,3/14/20,0,0,0
Sao Tome and Principe,3/15/20,0,0,0
Sao Tome and Principe,3/16/20,0,0,0
Sao Tome and Principe,3/17/20,0,0,0
Sao Tome and Principe,3/18/20,0,0,0
Sao Tome and Principe,3/19/20,0,0,0
Sao Tome and Principe,3/20/20,0,0,0
Sao Tome and Principe,3/21/20,0,0,0
Sao Tome and Principe,3/22/20,0,0,0
Sao Tome and Principe,3/23/20,0,0,0
Sao Tome and Principe,3/24/20,0,0,0
Sao Tome and Principe,3/25/20,0,0,0
Sao Tome and Principe,3/26/20,0,0,0
Sao Tome and Principe,3/27/20,0,0,0
Sao Tome and Principe,3/28/20,0,0,0
Sao Tome and Principe,3/29/20,0,0,0
Sao Tome and Principe,3/30/20,0,0,0
Sao Tome and Principe,3/31/20,0,0,0
Sao Tome and Principe,4/1/20,0,0,0
Sao Tome and Principe,4/2/20,0,0,0
Sao Tome and Principe,4/3/20,0,0,0
Sao Tome and Principe,4/4/20,0,0,0
Sao Tome and Principe,4/5/20,0,0,0
Sao Tome and Principe,4/6/20,4,0,0
Sao Tome and Principe,4/7/20,4,0,0
Sao Tome and Principe,4/8/20,4,0,0
Saudi Arabia,1/22/20,0,0,0
Saudi Arabia,1/23/20,0,0,0
Saudi Arabia,1/24/20,0,0,0
Saudi Arabia,1/25/20,0,0,0
Saudi Arabia,1/26/20,0,0,0
Saudi Arabia,1/27/20,0,0,0
Saudi Arabia,1/28/20,0,0,0
Saudi Arabia,1/29/20,0,0,0
Saudi Arabia,1/30/20,0,0,0
Saudi Arabia,1/31/20,0,0,0
Saudi Arabia,2/1/20,0,0,0
Saudi Arabia,2/2/20,0,0,0
Saudi Arabia,2/3/20,0,0,0
Saudi Arabia,2/4/20,0,0,0
Saudi Arabia,2/5/20,0,0,0
Saudi Arabia,2/6/20,0,0,0
Saudi Arabia,2/7/20,0,0,0
Saudi Arabia,2/8/20,0,0,0
Saudi Arabia,2/9/20,0,0,0
Saudi Arabia,2/10/20,0,0,0
Saudi Arabia,2/11/20,0,0,0
Saudi Arabia,2/12/20,0,0,0
Saudi Arabia,2/13/20,0,0,0
Saudi Arabia,2/14/20,0,0,0
Saudi Arabia,2/15/20,0,0,0
Saudi Arabia,2/16/20,0,0,0
Saudi Arabia,2/17/20,0,0,0
Saudi Arabia,2/18/20,0,0,0
Saudi Arabia,2/19/20,0,0,0
Saudi Arabia,2/20/20,0,0,0
Saudi Arabia,2/21/20,0,0,0
Saudi Arabia,2/22/20,0,0,0
Saudi Arabia,2/23/20,0,0,0
Saudi Arabia,2/24/20,0,0,0
Saudi Arabia,2/25/20,0,0,0
Saudi Arabia,2/26/20,0,0,0
Saudi Arabia,2/27/20,0,0,0
Saudi Arabia,2/28/20,0,0,0
Saudi Arabia,2/29/20,0,0,0
Saudi Arabia,3/1/20,0,0,0
Saudi Arabia,3/2/20,1,0,0
Saudi Arabia,3/3/20,1,0,0
Saudi Arabia,3/4/20,1,0,0
Saudi Arabia,3/5/20,5,0,0
Saudi Arabia,3/6/20,5,0,0
Saudi Arabia,3/7/20,5,0,0
Saudi Arabia,3/8/20,11,0,0
Saudi Arabia,3/9/20,15,0,0
Saudi Arabia,3/10/20,20,0,1
Saudi Arabia,3/11/20,21,0,1
Saudi Arabia,3/12/20,45,0,1
Saudi Arabia,3/13/20,86,0,1
Saudi Arabia,3/14/20,103,0,1
Saudi Arabia,3/15/20,103,0,1
Saudi Arabia,3/16/20,118,0,2
